     tides     mass         prob
149.092965 2.994472 0.000000e+00
154.113065 0.805528 0.000000e+00
154.113065 0.816583 0.000000e+00
154.113065 0.827638 0.000000e+00
154.113065 0.838693 0.000000e+00
154.113065 0.849749 0.000000e+00
154.113065 0.860804 0.000000e+00
154.113065 0.871859 0.000000e+00
154.113065 0.882915 0.000000e+00
154.113065 0.893970 0.000000e+00
154.113065 0.905025 0.000000e+00
154.113065 0.916080 0.000000e+00
154.113065 0.927136 0.000000e+00
154.113065 0.938191 0.000000e+00
154.113065 0.949246 0.000000e+00
154.113065 0.960302 0.000000e+00
154.113065 0.971357 0.000000e+00
154.113065 0.982412 6.867643e-07
154.113065 0.993467 0.000000e+00
154.113065 1.004523 2.289214e-07
154.113065 1.015578 0.000000e+00
154.113065 1.026633 0.000000e+00
154.113065 1.037688 9.156857e-07
154.113065 1.048744 4.349507e-06
154.113065 1.059799 1.259068e-05
154.113065 1.070854 1.900048e-05
154.113065 1.081910 3.822988e-05
154.113065 1.092965 5.745928e-05
154.113065 1.104020 8.653230e-05
154.113065 1.115075 1.135450e-04
154.113065 1.126131 1.497146e-04
154.113065 1.137186 1.726068e-04
154.113065 1.148241 2.071739e-04
154.113065 1.159296 1.934386e-04
154.113065 1.170352 1.959567e-04
154.113065 1.181407 1.867999e-04
154.113065 1.192462 1.984749e-04
154.113065 1.203518 1.854264e-04
154.113065 1.214573 1.799322e-04
154.113065 1.225628 1.813058e-04
154.113065 1.236683 1.572690e-04
154.113065 1.247739 1.609318e-04
154.113065 1.258794 1.581847e-04
154.113065 1.269849 1.453651e-04
154.113065 1.280905 1.343769e-04
154.113065 1.291960 1.213284e-04
154.113065 1.303015 1.137740e-04
154.113065 1.314070 1.034725e-04
154.113065 1.325126 1.014122e-04
154.113065 1.336181 9.431563e-05
154.113065 1.347236 9.248426e-05
154.113065 1.358291 6.959211e-05
154.113065 1.369347 6.890535e-05
154.113065 1.380402 6.386908e-05
154.113065 1.391457 6.043526e-05
154.113065 1.402513 5.494114e-05
154.113065 1.413568 4.967595e-05
154.113065 1.424623 4.166370e-05
154.113065 1.435678 4.463968e-05
154.113065 1.446734 4.349507e-05
154.113065 1.457789 3.479606e-05
154.113065 1.468844 2.769949e-05
154.113065 1.479899 2.655489e-05
154.113065 1.490955 2.518136e-05
154.113065 1.502010 3.067547e-05
154.113065 1.513065 2.403675e-05
154.113065 1.524121 1.991616e-05
154.113065 1.535176 1.877156e-05
154.113065 1.546231 1.625342e-05
154.113065 1.557286 1.533774e-05
154.113065 1.568342 1.808479e-05
154.113065 1.579397 1.510881e-05
154.113065 1.590452 1.442205e-05
154.113065 1.601508 1.396421e-05
154.113065 1.612563 1.259068e-05
154.113065 1.623618 1.281960e-05
154.113065 1.634673 1.053039e-05
154.113065 1.645729 6.180879e-06
154.113065 1.656784 7.096564e-06
154.113065 1.667839 4.807350e-06
154.113065 1.678894 3.204900e-06
154.113065 1.689950 2.289214e-06
154.113065 1.701005 4.578429e-07
154.113065 1.712060 6.867643e-07
154.113065 1.723116 0.000000e+00
154.113065 1.734171 0.000000e+00
154.113065 1.745226 0.000000e+00
154.113065 1.756281 0.000000e+00
154.113065 1.767337 0.000000e+00
154.113065 1.778392 0.000000e+00
154.113065 1.789447 0.000000e+00
154.113065 1.800503 0.000000e+00
154.113065 1.811558 0.000000e+00
154.113065 1.822613 0.000000e+00
154.113065 1.833668 0.000000e+00
154.113065 1.844724 0.000000e+00
154.113065 1.855779 0.000000e+00
154.113065 1.866834 0.000000e+00
154.113065 1.877889 0.000000e+00
154.113065 1.888945 0.000000e+00
154.113065 1.900000 0.000000e+00
154.113065 1.911055 0.000000e+00
154.113065 1.922111 0.000000e+00
154.113065 1.933166 0.000000e+00
154.113065 1.944221 0.000000e+00
154.113065 1.955276 0.000000e+00
154.113065 1.966332 0.000000e+00
154.113065 1.977387 0.000000e+00
154.113065 1.988442 0.000000e+00
154.113065 1.999497 0.000000e+00
154.113065 2.010553 0.000000e+00
154.113065 2.021608 0.000000e+00
154.113065 2.032663 0.000000e+00
154.113065 2.043719 0.000000e+00
154.113065 2.054774 0.000000e+00
154.113065 2.065829 0.000000e+00
154.113065 2.076884 0.000000e+00
154.113065 2.087940 0.000000e+00
154.113065 2.098995 0.000000e+00
154.113065 2.110050 0.000000e+00
154.113065 2.121106 0.000000e+00
154.113065 2.132161 0.000000e+00
154.113065 2.143216 0.000000e+00
154.113065 2.154271 0.000000e+00
154.113065 2.165327 0.000000e+00
154.113065 2.176382 0.000000e+00
154.113065 2.187437 0.000000e+00
154.113065 2.198492 0.000000e+00
154.113065 2.209548 0.000000e+00
154.113065 2.220603 0.000000e+00
154.113065 2.231658 0.000000e+00
154.113065 2.242714 0.000000e+00
154.113065 2.253769 0.000000e+00
154.113065 2.264824 0.000000e+00
154.113065 2.275879 0.000000e+00
154.113065 2.286935 0.000000e+00
154.113065 2.297990 0.000000e+00
154.113065 2.309045 0.000000e+00
154.113065 2.320101 0.000000e+00
154.113065 2.331156 0.000000e+00
154.113065 2.342211 0.000000e+00
154.113065 2.353266 0.000000e+00
154.113065 2.364322 0.000000e+00
154.113065 2.375377 0.000000e+00
154.113065 2.386432 0.000000e+00
154.113065 2.397487 0.000000e+00
154.113065 2.408543 0.000000e+00
154.113065 2.419598 0.000000e+00
154.113065 2.430653 0.000000e+00
154.113065 2.441709 0.000000e+00
154.113065 2.452764 0.000000e+00
154.113065 2.463819 0.000000e+00
154.113065 2.474874 0.000000e+00
154.113065 2.485930 0.000000e+00
154.113065 2.496985 0.000000e+00
154.113065 2.508040 0.000000e+00
154.113065 2.519095 0.000000e+00
154.113065 2.530151 0.000000e+00
154.113065 2.541206 0.000000e+00
154.113065 2.552261 0.000000e+00
154.113065 2.563317 0.000000e+00
154.113065 2.574372 0.000000e+00
154.113065 2.585427 0.000000e+00
154.113065 2.596482 0.000000e+00
154.113065 2.607538 0.000000e+00
154.113065 2.618593 0.000000e+00
154.113065 2.629648 0.000000e+00
154.113065 2.640704 0.000000e+00
154.113065 2.651759 0.000000e+00
154.113065 2.662814 0.000000e+00
154.113065 2.673869 0.000000e+00
154.113065 2.684925 0.000000e+00
154.113065 2.695980 0.000000e+00
154.113065 2.707035 0.000000e+00
154.113065 2.718090 0.000000e+00
154.113065 2.729146 0.000000e+00
154.113065 2.740201 0.000000e+00
154.113065 2.751256 0.000000e+00
154.113065 2.762312 0.000000e+00
154.113065 2.773367 0.000000e+00
154.113065 2.784422 0.000000e+00
154.113065 2.795477 0.000000e+00
154.113065 2.806533 0.000000e+00
154.113065 2.817588 0.000000e+00
154.113065 2.828643 0.000000e+00
154.113065 2.839698 0.000000e+00
154.113065 2.850754 0.000000e+00
154.113065 2.861809 0.000000e+00
154.113065 2.872864 0.000000e+00
154.113065 2.883920 0.000000e+00
154.113065 2.894975 0.000000e+00
154.113065 2.906030 0.000000e+00
154.113065 2.917085 0.000000e+00
154.113065 2.928141 0.000000e+00
154.113065 2.939196 0.000000e+00
154.113065 2.950251 0.000000e+00
154.113065 2.961307 0.000000e+00
154.113065 2.972362 0.000000e+00
154.113065 2.983417 0.000000e+00
154.113065 2.994472 0.000000e+00
159.133166 0.805528 4.578429e-07
159.133166 0.816583 0.000000e+00
159.133166 0.827638 0.000000e+00
159.133166 0.838693 0.000000e+00
159.133166 0.849749 0.000000e+00
159.133166 0.860804 0.000000e+00
159.133166 0.871859 0.000000e+00
159.133166 0.882915 0.000000e+00
159.133166 0.893970 0.000000e+00
159.133166 0.905025 0.000000e+00
159.133166 0.916080 0.000000e+00
159.133166 0.927136 0.000000e+00
159.133166 0.938191 0.000000e+00
159.133166 0.949246 0.000000e+00
159.133166 0.960302 0.000000e+00
159.133166 0.971357 2.289214e-07
159.133166 0.982412 0.000000e+00
159.133166 0.993467 0.000000e+00
159.133166 1.004523 0.000000e+00
159.133166 1.015578 0.000000e+00
159.133166 1.026633 4.578429e-07
159.133166 1.037688 2.060293e-06
159.133166 1.048744 7.325486e-06
159.133166 1.059799 1.281960e-05
159.133166 1.070854 3.113331e-05
159.133166 1.081910 4.051909e-05
159.133166 1.092965 6.798966e-05
159.133166 1.104020 1.043882e-04
159.133166 1.115075 1.215573e-04
159.133166 1.126131 1.604739e-04
159.133166 1.137186 1.810769e-04
159.133166 1.148241 1.906916e-04
159.133166 1.159296 2.055714e-04
159.133166 1.170352 1.890891e-04
159.133166 1.181407 1.945832e-04
159.133166 1.192462 1.794744e-04
159.133166 1.203518 1.826793e-04
159.133166 1.214573 1.597872e-04
159.133166 1.225628 1.597872e-04
159.133166 1.236683 1.643656e-04
159.133166 1.247739 1.467386e-04
159.133166 1.258794 1.275092e-04
159.133166 1.269849 1.224730e-04
159.133166 1.280905 1.165210e-04
159.133166 1.291960 1.089666e-04
159.133166 1.303015 1.030146e-04
159.133166 1.314070 9.294210e-05
159.133166 1.325126 9.660484e-05
159.133166 1.336181 8.584554e-05
159.133166 1.347236 7.119456e-05
159.133166 1.358291 6.249555e-05
159.133166 1.369347 6.089310e-05
159.133166 1.380402 5.517006e-05
159.133166 1.391457 5.356761e-05
159.133166 1.402513 4.807350e-05
159.133166 1.413568 5.104948e-05
159.133166 1.424623 3.800096e-05
159.133166 1.435678 4.372399e-05
159.133166 1.446734 3.548282e-05
159.133166 1.457789 3.044655e-05
159.133166 1.468844 2.403675e-05
159.133166 1.479899 2.541028e-05
159.133166 1.490955 2.724165e-05
159.133166 1.502010 2.128969e-05
159.133166 1.513065 1.854264e-05
159.133166 1.524121 1.831371e-05
159.133166 1.535176 1.396421e-05
159.133166 1.546231 1.694019e-05
159.133166 1.557286 1.968724e-05
159.133166 1.568342 1.510881e-05
159.133166 1.579397 1.075931e-05
159.133166 1.590452 1.053039e-05
159.133166 1.601508 1.281960e-05
159.133166 1.612563 1.167499e-05
159.133166 1.623618 7.783329e-06
159.133166 1.634673 6.867643e-06
159.133166 1.645729 6.409800e-06
159.133166 1.656784 5.951957e-06
159.133166 1.667839 4.120586e-06
159.133166 1.678894 1.602450e-06
159.133166 1.689950 1.373529e-06
159.133166 1.701005 4.578429e-07
159.133166 1.712060 2.289214e-07
159.133166 1.723116 0.000000e+00
159.133166 1.734171 0.000000e+00
159.133166 1.745226 0.000000e+00
159.133166 1.756281 0.000000e+00
159.133166 1.767337 0.000000e+00
159.133166 1.778392 0.000000e+00
159.133166 1.789447 0.000000e+00
159.133166 1.800503 0.000000e+00
159.133166 1.811558 0.000000e+00
159.133166 1.822613 0.000000e+00
159.133166 1.833668 0.000000e+00
159.133166 1.844724 0.000000e+00
159.133166 1.855779 0.000000e+00
159.133166 1.866834 0.000000e+00
159.133166 1.877889 0.000000e+00
159.133166 1.888945 0.000000e+00
159.133166 1.900000 0.000000e+00
159.133166 1.911055 0.000000e+00
159.133166 1.922111 0.000000e+00
159.133166 1.933166 0.000000e+00
159.133166 1.944221 0.000000e+00
159.133166 1.955276 0.000000e+00
159.133166 1.966332 0.000000e+00
159.133166 1.977387 0.000000e+00
159.133166 1.988442 0.000000e+00
159.133166 1.999497 0.000000e+00
159.133166 2.010553 0.000000e+00
159.133166 2.021608 0.000000e+00
159.133166 2.032663 0.000000e+00
159.133166 2.043719 0.000000e+00
159.133166 2.054774 0.000000e+00
159.133166 2.065829 0.000000e+00
159.133166 2.076884 0.000000e+00
159.133166 2.087940 0.000000e+00
159.133166 2.098995 0.000000e+00
159.133166 2.110050 0.000000e+00
159.133166 2.121106 0.000000e+00
159.133166 2.132161 0.000000e+00
159.133166 2.143216 0.000000e+00
159.133166 2.154271 0.000000e+00
159.133166 2.165327 0.000000e+00
159.133166 2.176382 0.000000e+00
159.133166 2.187437 0.000000e+00
159.133166 2.198492 0.000000e+00
159.133166 2.209548 0.000000e+00
159.133166 2.220603 0.000000e+00
159.133166 2.231658 0.000000e+00
159.133166 2.242714 0.000000e+00
159.133166 2.253769 0.000000e+00
159.133166 2.264824 0.000000e+00
159.133166 2.275879 0.000000e+00
159.133166 2.286935 0.000000e+00
159.133166 2.297990 0.000000e+00
159.133166 2.309045 0.000000e+00
159.133166 2.320101 0.000000e+00
159.133166 2.331156 0.000000e+00
159.133166 2.342211 0.000000e+00
159.133166 2.353266 0.000000e+00
159.133166 2.364322 0.000000e+00
159.133166 2.375377 0.000000e+00
159.133166 2.386432 0.000000e+00
159.133166 2.397487 0.000000e+00
159.133166 2.408543 0.000000e+00
159.133166 2.419598 0.000000e+00
159.133166 2.430653 0.000000e+00
159.133166 2.441709 0.000000e+00
159.133166 2.452764 0.000000e+00
159.133166 2.463819 0.000000e+00
159.133166 2.474874 0.000000e+00
159.133166 2.485930 0.000000e+00
159.133166 2.496985 0.000000e+00
159.133166 2.508040 0.000000e+00
159.133166 2.519095 0.000000e+00
159.133166 2.530151 0.000000e+00
159.133166 2.541206 0.000000e+00
159.133166 2.552261 0.000000e+00
159.133166 2.563317 0.000000e+00
159.133166 2.574372 0.000000e+00
159.133166 2.585427 0.000000e+00
159.133166 2.596482 0.000000e+00
159.133166 2.607538 0.000000e+00
159.133166 2.618593 0.000000e+00
159.133166 2.629648 0.000000e+00
159.133166 2.640704 0.000000e+00
159.133166 2.651759 0.000000e+00
159.133166 2.662814 0.000000e+00
159.133166 2.673869 0.000000e+00
159.133166 2.684925 0.000000e+00
159.133166 2.695980 0.000000e+00
159.133166 2.707035 0.000000e+00
159.133166 2.718090 0.000000e+00
159.133166 2.729146 0.000000e+00
159.133166 2.740201 0.000000e+00
159.133166 2.751256 0.000000e+00
159.133166 2.762312 0.000000e+00
159.133166 2.773367 0.000000e+00
159.133166 2.784422 0.000000e+00
159.133166 2.795477 0.000000e+00
159.133166 2.806533 0.000000e+00
159.133166 2.817588 0.000000e+00
159.133166 2.828643 0.000000e+00
159.133166 2.839698 0.000000e+00
159.133166 2.850754 0.000000e+00
159.133166 2.861809 0.000000e+00
159.133166 2.872864 0.000000e+00
159.133166 2.883920 0.000000e+00
159.133166 2.894975 0.000000e+00
159.133166 2.906030 0.000000e+00
159.133166 2.917085 0.000000e+00
159.133166 2.928141 0.000000e+00
159.133166 2.939196 0.000000e+00
159.133166 2.950251 0.000000e+00
159.133166 2.961307 0.000000e+00
159.133166 2.972362 0.000000e+00
159.133166 2.983417 0.000000e+00
159.133166 2.994472 0.000000e+00
164.153266 0.805528 0.000000e+00
164.153266 0.816583 0.000000e+00
164.153266 0.827638 0.000000e+00
164.153266 0.838693 0.000000e+00
164.153266 0.849749 0.000000e+00
164.153266 0.860804 0.000000e+00
164.153266 0.871859 0.000000e+00
164.153266 0.882915 0.000000e+00
164.153266 0.893970 0.000000e+00
164.153266 0.905025 0.000000e+00
164.153266 0.916080 0.000000e+00
164.153266 0.927136 0.000000e+00
164.153266 0.938191 0.000000e+00
164.153266 0.949246 0.000000e+00
164.153266 0.960302 0.000000e+00
164.153266 0.971357 0.000000e+00
164.153266 0.982412 0.000000e+00
164.153266 0.993467 2.289214e-07
164.153266 1.004523 0.000000e+00
164.153266 1.015578 2.289214e-07
164.153266 1.026633 2.289214e-07
164.153266 1.037688 2.975979e-06
164.153266 1.048744 6.867643e-06
164.153266 1.059799 1.877156e-05
164.153266 1.070854 2.678381e-05
164.153266 1.081910 5.036271e-05
164.153266 1.092965 7.325486e-05
164.153266 1.104020 1.064485e-04
164.153266 1.115075 1.453651e-04
164.153266 1.126131 1.668837e-04
164.153266 1.137186 1.865710e-04
164.153266 1.148241 1.909205e-04
164.153266 1.159296 1.911494e-04
164.153266 1.170352 1.785587e-04
164.153266 1.181407 1.700886e-04
164.153266 1.192462 1.710043e-04
164.153266 1.203518 1.705465e-04
164.153266 1.214573 1.568112e-04
164.153266 1.225628 1.476543e-04
164.153266 1.236683 1.478832e-04
164.153266 1.247739 1.394132e-04
164.153266 1.258794 1.350636e-04
164.153266 1.269849 1.128583e-04
164.153266 1.280905 1.071352e-04
164.153266 1.291960 9.591808e-05
164.153266 1.303015 1.025568e-04
164.153266 1.314070 9.500239e-05
164.153266 1.325126 8.035142e-05
164.153266 1.336181 6.913427e-05
164.153266 1.347236 6.592937e-05
164.153266 1.358291 6.730290e-05
164.153266 1.369347 5.768820e-05
164.153266 1.380402 4.967595e-05
164.153266 1.391457 4.761566e-05
164.153266 1.402513 3.983233e-05
164.153266 1.413568 4.051909e-05
164.153266 1.424623 3.708527e-05
164.153266 1.435678 3.777204e-05
164.153266 1.446734 3.021763e-05
164.153266 1.457789 2.884410e-05
164.153266 1.468844 2.266322e-05
164.153266 1.479899 2.426567e-05
164.153266 1.490955 2.426567e-05
164.153266 1.502010 1.877156e-05
164.153266 1.513065 2.197646e-05
164.153266 1.524121 1.945832e-05
164.153266 1.535176 1.671126e-05
164.153266 1.546231 1.327744e-05
164.153266 1.557286 1.808479e-05
164.153266 1.568342 8.927936e-06
164.153266 1.579397 1.259068e-05
164.153266 1.590452 1.373529e-05
164.153266 1.601508 1.190391e-05
164.153266 1.612563 7.783329e-06
164.153266 1.623618 6.638721e-06
164.153266 1.634673 4.349507e-06
164.153266 1.645729 7.554407e-06
164.153266 1.656784 2.747057e-06
164.153266 1.667839 1.831371e-06
164.153266 1.678894 6.867643e-07
164.153266 1.689950 4.578429e-07
164.153266 1.701005 6.867643e-07
164.153266 1.712060 0.000000e+00
164.153266 1.723116 0.000000e+00
164.153266 1.734171 0.000000e+00
164.153266 1.745226 0.000000e+00
164.153266 1.756281 0.000000e+00
164.153266 1.767337 0.000000e+00
164.153266 1.778392 0.000000e+00
164.153266 1.789447 0.000000e+00
164.153266 1.800503 0.000000e+00
164.153266 1.811558 0.000000e+00
164.153266 1.822613 0.000000e+00
164.153266 1.833668 0.000000e+00
164.153266 1.844724 0.000000e+00
164.153266 1.855779 0.000000e+00
164.153266 1.866834 0.000000e+00
164.153266 1.877889 0.000000e+00
164.153266 1.888945 0.000000e+00
164.153266 1.900000 0.000000e+00
164.153266 1.911055 0.000000e+00
164.153266 1.922111 0.000000e+00
164.153266 1.933166 0.000000e+00
164.153266 1.944221 0.000000e+00
164.153266 1.955276 0.000000e+00
164.153266 1.966332 0.000000e+00
164.153266 1.977387 0.000000e+00
164.153266 1.988442 0.000000e+00
164.153266 1.999497 0.000000e+00
164.153266 2.010553 0.000000e+00
164.153266 2.021608 0.000000e+00
164.153266 2.032663 0.000000e+00
164.153266 2.043719 0.000000e+00
164.153266 2.054774 0.000000e+00
164.153266 2.065829 0.000000e+00
164.153266 2.076884 0.000000e+00
164.153266 2.087940 0.000000e+00
164.153266 2.098995 0.000000e+00
164.153266 2.110050 0.000000e+00
164.153266 2.121106 0.000000e+00
164.153266 2.132161 0.000000e+00
164.153266 2.143216 0.000000e+00
164.153266 2.154271 0.000000e+00
164.153266 2.165327 0.000000e+00
164.153266 2.176382 0.000000e+00
164.153266 2.187437 0.000000e+00
164.153266 2.198492 0.000000e+00
164.153266 2.209548 0.000000e+00
164.153266 2.220603 0.000000e+00
164.153266 2.231658 0.000000e+00
164.153266 2.242714 0.000000e+00
164.153266 2.253769 0.000000e+00
164.153266 2.264824 0.000000e+00
164.153266 2.275879 0.000000e+00
164.153266 2.286935 0.000000e+00
164.153266 2.297990 0.000000e+00
164.153266 2.309045 0.000000e+00
164.153266 2.320101 0.000000e+00
164.153266 2.331156 0.000000e+00
164.153266 2.342211 0.000000e+00
164.153266 2.353266 0.000000e+00
164.153266 2.364322 0.000000e+00
164.153266 2.375377 0.000000e+00
164.153266 2.386432 0.000000e+00
164.153266 2.397487 0.000000e+00
164.153266 2.408543 0.000000e+00
164.153266 2.419598 0.000000e+00
164.153266 2.430653 0.000000e+00
164.153266 2.441709 0.000000e+00
164.153266 2.452764 0.000000e+00
164.153266 2.463819 0.000000e+00
164.153266 2.474874 0.000000e+00
164.153266 2.485930 0.000000e+00
164.153266 2.496985 0.000000e+00
164.153266 2.508040 0.000000e+00
164.153266 2.519095 0.000000e+00
164.153266 2.530151 0.000000e+00
164.153266 2.541206 0.000000e+00
164.153266 2.552261 0.000000e+00
164.153266 2.563317 0.000000e+00
164.153266 2.574372 0.000000e+00
164.153266 2.585427 0.000000e+00
164.153266 2.596482 0.000000e+00
164.153266 2.607538 0.000000e+00
164.153266 2.618593 0.000000e+00
164.153266 2.629648 0.000000e+00
164.153266 2.640704 0.000000e+00
164.153266 2.651759 0.000000e+00
164.153266 2.662814 0.000000e+00
164.153266 2.673869 0.000000e+00
164.153266 2.684925 0.000000e+00
164.153266 2.695980 0.000000e+00
164.153266 2.707035 0.000000e+00
164.153266 2.718090 0.000000e+00
164.153266 2.729146 0.000000e+00
164.153266 2.740201 0.000000e+00
164.153266 2.751256 0.000000e+00
164.153266 2.762312 0.000000e+00
164.153266 2.773367 0.000000e+00
164.153266 2.784422 0.000000e+00
164.153266 2.795477 0.000000e+00
164.153266 2.806533 0.000000e+00
164.153266 2.817588 0.000000e+00
164.153266 2.828643 0.000000e+00
164.153266 2.839698 0.000000e+00
164.153266 2.850754 0.000000e+00
164.153266 2.861809 0.000000e+00
164.153266 2.872864 0.000000e+00
164.153266 2.883920 0.000000e+00
164.153266 2.894975 0.000000e+00
164.153266 2.906030 0.000000e+00
164.153266 2.917085 0.000000e+00
164.153266 2.928141 0.000000e+00
164.153266 2.939196 0.000000e+00
164.153266 2.950251 0.000000e+00
164.153266 2.961307 0.000000e+00
164.153266 2.972362 0.000000e+00
164.153266 2.983417 0.000000e+00
164.153266 2.994472 0.000000e+00
169.173367 0.805528 2.289214e-07
169.173367 0.816583 0.000000e+00
169.173367 0.827638 0.000000e+00
169.173367 0.838693 0.000000e+00
169.173367 0.849749 0.000000e+00
169.173367 0.860804 0.000000e+00
169.173367 0.871859 0.000000e+00
169.173367 0.882915 0.000000e+00
169.173367 0.893970 0.000000e+00
169.173367 0.905025 0.000000e+00
169.173367 0.916080 0.000000e+00
169.173367 0.927136 0.000000e+00
169.173367 0.938191 0.000000e+00
169.173367 0.949246 0.000000e+00
169.173367 0.960302 0.000000e+00
169.173367 0.971357 0.000000e+00
169.173367 0.982412 0.000000e+00
169.173367 0.993467 0.000000e+00
169.173367 1.004523 0.000000e+00
169.173367 1.015578 2.289214e-07
169.173367 1.026633 1.373529e-06
169.173367 1.037688 5.265193e-06
169.173367 1.048744 7.554407e-06
169.173367 1.059799 2.151861e-05
169.173367 1.070854 3.021763e-05
169.173367 1.081910 6.295339e-05
169.173367 1.092965 7.874897e-05
169.173367 1.104020 1.213284e-04
169.173367 1.115075 1.444494e-04
169.173367 1.126131 1.698597e-04
169.173367 1.137186 1.787876e-04
169.173367 1.148241 1.675705e-04
169.173367 1.159296 1.764984e-04
169.173367 1.170352 1.755827e-04
169.173367 1.181407 1.703175e-04
169.173367 1.192462 1.581847e-04
169.173367 1.203518 1.636788e-04
169.173367 1.214573 1.387264e-04
169.173367 1.225628 1.394132e-04
169.173367 1.236683 1.295695e-04
169.173367 1.247739 1.343769e-04
169.173367 1.258794 1.236176e-04
169.173367 1.269849 1.053039e-04
169.173367 1.280905 9.179749e-05
169.173367 1.291960 9.706269e-05
169.173367 1.303015 8.470093e-05
169.173367 1.314070 7.691760e-05
169.173367 1.325126 6.386908e-05
169.173367 1.336181 5.837496e-05
169.173367 1.347236 6.592937e-05
169.173367 1.358291 6.089310e-05
169.173367 1.369347 4.647105e-05
169.173367 1.380402 4.280831e-05
169.173367 1.391457 4.486860e-05
169.173367 1.402513 3.845880e-05
169.173367 1.413568 4.189262e-05
169.173367 1.424623 3.250684e-05
169.173367 1.435678 3.273576e-05
169.173367 1.446734 2.655489e-05
169.173367 1.457789 2.815734e-05
169.173367 1.468844 2.838626e-05
169.173367 1.479899 2.380783e-05
169.173367 1.490955 1.877156e-05
169.173367 1.502010 1.785587e-05
169.173367 1.513065 1.556666e-05
169.173367 1.524121 1.991616e-05
169.173367 1.535176 1.396421e-05
169.173367 1.546231 1.648234e-05
169.173367 1.557286 1.419313e-05
169.173367 1.568342 1.053039e-05
169.173367 1.579397 1.236176e-05
169.173367 1.590452 1.007254e-05
169.173367 1.601508 7.783329e-06
169.173367 1.612563 6.180879e-06
169.173367 1.623618 7.096564e-06
169.173367 1.634673 4.120586e-06
169.173367 1.645729 2.747057e-06
169.173367 1.656784 1.373529e-06
169.173367 1.667839 6.867643e-07
169.173367 1.678894 9.156857e-07
169.173367 1.689950 0.000000e+00
169.173367 1.701005 0.000000e+00
169.173367 1.712060 0.000000e+00
169.173367 1.723116 0.000000e+00
169.173367 1.734171 0.000000e+00
169.173367 1.745226 0.000000e+00
169.173367 1.756281 0.000000e+00
169.173367 1.767337 0.000000e+00
169.173367 1.778392 0.000000e+00
169.173367 1.789447 0.000000e+00
169.173367 1.800503 0.000000e+00
169.173367 1.811558 0.000000e+00
169.173367 1.822613 0.000000e+00
169.173367 1.833668 0.000000e+00
169.173367 1.844724 0.000000e+00
169.173367 1.855779 0.000000e+00
169.173367 1.866834 0.000000e+00
169.173367 1.877889 0.000000e+00
169.173367 1.888945 0.000000e+00
169.173367 1.900000 0.000000e+00
169.173367 1.911055 0.000000e+00
169.173367 1.922111 0.000000e+00
169.173367 1.933166 0.000000e+00
169.173367 1.944221 0.000000e+00
169.173367 1.955276 0.000000e+00
169.173367 1.966332 0.000000e+00
169.173367 1.977387 0.000000e+00
169.173367 1.988442 0.000000e+00
169.173367 1.999497 0.000000e+00
169.173367 2.010553 0.000000e+00
169.173367 2.021608 0.000000e+00
169.173367 2.032663 0.000000e+00
169.173367 2.043719 0.000000e+00
169.173367 2.054774 0.000000e+00
169.173367 2.065829 0.000000e+00
169.173367 2.076884 0.000000e+00
169.173367 2.087940 0.000000e+00
169.173367 2.098995 0.000000e+00
169.173367 2.110050 0.000000e+00
169.173367 2.121106 0.000000e+00
169.173367 2.132161 0.000000e+00
169.173367 2.143216 0.000000e+00
169.173367 2.154271 0.000000e+00
169.173367 2.165327 0.000000e+00
169.173367 2.176382 0.000000e+00
169.173367 2.187437 0.000000e+00
169.173367 2.198492 0.000000e+00
169.173367 2.209548 0.000000e+00
169.173367 2.220603 0.000000e+00
169.173367 2.231658 0.000000e+00
169.173367 2.242714 0.000000e+00
169.173367 2.253769 0.000000e+00
169.173367 2.264824 0.000000e+00
169.173367 2.275879 0.000000e+00
169.173367 2.286935 0.000000e+00
169.173367 2.297990 0.000000e+00
169.173367 2.309045 0.000000e+00
169.173367 2.320101 0.000000e+00
169.173367 2.331156 0.000000e+00
169.173367 2.342211 0.000000e+00
169.173367 2.353266 0.000000e+00
169.173367 2.364322 0.000000e+00
169.173367 2.375377 0.000000e+00
169.173367 2.386432 0.000000e+00
169.173367 2.397487 0.000000e+00
169.173367 2.408543 0.000000e+00
169.173367 2.419598 0.000000e+00
169.173367 2.430653 0.000000e+00
169.173367 2.441709 0.000000e+00
169.173367 2.452764 0.000000e+00
169.173367 2.463819 0.000000e+00
169.173367 2.474874 0.000000e+00
169.173367 2.485930 0.000000e+00
169.173367 2.496985 0.000000e+00
169.173367 2.508040 0.000000e+00
169.173367 2.519095 0.000000e+00
169.173367 2.530151 0.000000e+00
169.173367 2.541206 0.000000e+00
169.173367 2.552261 0.000000e+00
169.173367 2.563317 0.000000e+00
169.173367 2.574372 0.000000e+00
169.173367 2.585427 0.000000e+00
169.173367 2.596482 0.000000e+00
169.173367 2.607538 0.000000e+00
169.173367 2.618593 0.000000e+00
169.173367 2.629648 0.000000e+00
169.173367 2.640704 0.000000e+00
169.173367 2.651759 0.000000e+00
169.173367 2.662814 0.000000e+00
169.173367 2.673869 0.000000e+00
169.173367 2.684925 0.000000e+00
169.173367 2.695980 0.000000e+00
169.173367 2.707035 0.000000e+00
169.173367 2.718090 0.000000e+00
169.173367 2.729146 0.000000e+00
169.173367 2.740201 0.000000e+00
169.173367 2.751256 0.000000e+00
169.173367 2.762312 0.000000e+00
169.173367 2.773367 0.000000e+00
